customer_tweet_id,brand_tweet_id,customer_text_raw,customer_text,brand_text_raw,brand_text,links,brand,created_at_customer,created_at_brand
158689,158690,@AmazonHelp I think that I was in a state of dishonesty because of the reasons that did not originate from me. https://t.co/hCENthmIFj,I think that I was in a state of dishonesty because of the reasons that did not originate from me. https://t.co/hCENthmIFj,@152480 Hello Recep!  Please reach out to us here: https://t.co/hApLpMlfHN so we can take a look at why the order was canceled and see what options we have available to assist.  Thank you! ^WB,Hello Recep! Please reach out to us here: https://t.co/hApLpMlfHN so we can take a look at why the order was canceled and see what options we have available to assist. Thank you!,https://t.co/hApLpMlfHN,AmazonHelp,Fri Nov 24 19:00:24 +0000 2017,Fri Nov 24 19:13:00 +0000 2017
158697,158695,"Ok Black friday, you can go and do one now! I'm properly fed up with the amount of junk emails I've recived about this... @9239 and @115830 are among the worst offenders...","Ok Black friday, you can go and do one now! I'm properly fed up with the amount of junk emails I've recived about this... and are among the worst offenders...",@152481 You can unsubscribe from e-mails here: https://t.co/LKU9UUsHCm ^AF,You can unsubscribe from e-mails here: https://t.co/LKU9UUsHCm,https://t.co/LKU9UUsHCm,AmazonHelp,Fri Nov 24 18:04:17 +0000 2017,Fri Nov 24 18:06:26 +0000 2017
158707,158705,@115850 black Friday offer which is on sale is stupid n iphone 8 plus is 4% off is that even a offer u gets ours hopes high and give such stupid sale,black Friday offer which is on sale is stupid n iphone 8 plus is 4% off is that even a offer u gets ours hopes high and give such stupid sale,@152484 That's quite a remark. I'll be sure to forward your feedback internally to the team concerned. ^MK,That's quite a remark. I'll be sure to forward your feedback internally to the team concerned.,,AmazonHelp,Fri Nov 24 17:50:46 +0000 2017,Fri Nov 24 18:06:01 +0000 2017
158706,158708,@AmazonHelp And make sure the stuff u put on sale actually has sale offer like 40 % or 30 % off bcoz black Friday offer always be half prize of the regular once,And make sure the stuff u put on sale actually has sale offer like 40 % or 30 % off bcoz black Friday offer always be half prize of the regular once,"@152484 As mentioned earlier, we'll be sure to share this as a feedback to the concerned team internally for a review. Appreciate your understanding. ^KA","As mentioned earlier, we'll be sure to share this as a feedback to the concerned team internally for a review. Appreciate your understanding.",,AmazonHelp,Fri Nov 24 18:08:29 +0000 2017,Fri Nov 24 18:18:39 +0000 2017
158719,158717,@115850 @AmazonHelp I tried selling my phone on amazon individual seller and the phone i sold was returned to me totally destroyed. Bymistake i selected the wrong color and SAFE-T claim wont admit my claim for unknown reasons. I request you to look into the matter ASAP. Thanks. https://t.co/ry6MyBk3Il,I tried selling my phone on amazon individual seller and the phone i sold was returned to me totally destroyed. Bymistake i selected the wrong color and SAFE-T claim wont admit my claim for unknown reasons. I request you to look into the matter ASAP. Thanks. https://t.co/ry6MyBk3Il,"@152487 I get your concern, Jai. We'd like to take a closer look at this issue. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN","I get your concern, Jai. We'd like to take a closer look at this issue. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon.",https://t.co/beaaDm0muc,AmazonHelp,Fri Nov 24 17:41:03 +0000 2017,Fri Nov 24 18:03:35 +0000 2017
158721,158722,@AmazonHelp Well i gave my details to you on Saturday and now Tuesday is over yet your team hasn't contacted me. Kindly look into the matter at the earliest,Well i gave my details to you on Saturday and now Tuesday is over yet your team hasn't contacted me. Kindly look into the matter at the earliest,@152487 We've escalated the details with the concerned team. They'll get in touch with you regarding the same. ^SG,We've escalated the details with the concerned team. They'll get in touch with you regarding the same.,,AmazonHelp,Tue Nov 28 16:54:36 +0000 2017,Tue Nov 28 17:16:24 +0000 2017
158730,158728,My smartphone journey: Galaxy S | Galaxy S2 | Galaxy S4 | One Plus 1 (among the very first ones to buy) | iPhone 6 | iPhone 6S | and now EXCITED 🤩 to be back to #OnePlus5T.. getting one tomorrow.. can’t wait @115850 pls deliver fast!! Will post another tweet if you do 😁,My smartphone journey: Galaxy S | Galaxy S2 | Galaxy S4 | One Plus 1 (among the very first ones to buy) | iPhone 6 | iPhone 6S | and now EXCITED 🤩 to be back to #OnePlus5T.. getting one tomorrow.. can’t wait pls deliver fast!! Will post another tweet if you do 😁,"@152489 That's so good to hear, Tanmay. We can apprehend to the connected excitement. We'll do our best to meet your expectation. ^VH","That's so good to hear, Tanmay. We can apprehend to the connected excitement. We'll do our best to meet your expectation.",,AmazonHelp,Fri Nov 24 17:46:56 +0000 2017,Fri Nov 24 18:03:00 +0000 2017
158734,158733,Yo I’ve been waiting for @115821 to ship my mustard champion hoodie for 2 weeks and I just checked my account and the order doesn’t exist anymore what the helllll 😤😤,Yo I’ve been waiting for to ship my mustard champion hoodie for 2 weeks and I just checked my account and the order doesn’t exist anymore what the helllll 😤😤,@152490 I'm sorry for the frustration! Did you receive an order confirmation e-mail when you ordered the hoodie? You can check here: https://t.co/smcJSqiAX6 ^JP,I'm sorry for the frustration! Did you receive an order confirmation e-mail when you ordered the hoodie? You can check here: https://t.co/smcJSqiAX6,https://t.co/smcJSqiAX6,AmazonHelp,Fri Nov 24 17:41:37 +0000 2017,Fri Nov 24 17:44:34 +0000 2017
158736,158735,HELP! Can’t get in to Amazon on Safari. Just comes back not secure connection. Have cleared history etc but still won’t work.,HELP! Can’t get in to Amazon on Safari. Just comes back not secure connection. Have cleared history etc but still won’t work.,@152491 Hi Glynis! Please try reaching the site from another browser. ^AP,Hi Glynis! Please try reaching the site from another browser.,,AmazonHelp,Fri Nov 24 17:17:36 +0000 2017,Fri Nov 24 18:02:00 +0000 2017
158738,158737,".@115830 parcel arrived this aft with baggy packing, missing items bought for daughter's 6th on Sun. Not pleased! https://t.co/DCFgbHZXXp",". parcel arrived this aft with baggy packing, missing items bought for daughter's 6th on Sun. Not pleased! https://t.co/DCFgbHZXXp","@152492 Oh no! I'm sorry to hear that, Chloë. Please reach out to us here: https://t.co/JzP7hlA23B so we can review options together via phone or chat. ^MT","Oh no! I'm sorry to hear that, Chloë. Please reach out to us here: https://t.co/JzP7hlA23B so we can review options together via phone or chat.",https://t.co/JzP7hlA23B,AmazonHelp,Fri Nov 24 17:40:30 +0000 2017,Fri Nov 24 18:01:28 +0000 2017
158740,158739,@AmazonHelp any chance someone can contact me? i've been waiting over 3 weeks to solve a problem and nobody seems to want to help,any chance someone can contact me? i've been waiting over 3 weeks to solve a problem and nobody seems to want to help,@124170 I'm sorry for the wait. I'd like a member of our team to look into the issue for you. Please provide details once more here: https://t.co/DJTppoxjNy ^JF,I'm sorry for the wait. I'd like a member of our team to look into the issue for you. Please provide details once more here: https://t.co/DJTppoxjNy,https://t.co/DJTppoxjNy,AmazonHelp,Fri Nov 24 17:35:30 +0000 2017,Fri Nov 24 18:00:29 +0000 2017
158742,158741,@115850 @AmazonHelp how to use the offer of 80% discount on ebook? Have purchased ₹9798 offer... https://t.co/jXOQLKqmOJ,how to use the offer of 80% discount on ebook? Have purchased ₹9798 offer... https://t.co/jXOQLKqmOJ,@152493 Our kindle support team would be happy to help you out! Please contact us from here: https://t.co/tc3VJIYzxn . ^MK,Our kindle support team would be happy to help you out! Please contact us from here: https://t.co/tc3VJIYzxn .,https://t.co/tc3VJIYzxn,AmazonHelp,Fri Nov 24 17:49:31 +0000 2017,Fri Nov 24 17:59:56 +0000 2017
158745,158743,@AmazonHelp The page just reloads indefinitely? I guess I can try again later. Just don't wanna miss deals !,The page just reloads indefinitely? I guess I can try again later. Just don't wanna miss deals !,"@152494 Thanks for letting us know! Are you using a browser or mobile device? If a browser, which browser are you using? ^JO","Thanks for letting us know! Are you using a browser or mobile device? If a browser, which browser are you using?",,AmazonHelp,Fri Nov 24 17:50:41 +0000 2017,Fri Nov 24 17:59:55 +0000 2017
158744,158746,@AmazonHelp This was on Chrome on my laptop.,This was on Chrome on my laptop.,"@152494 You may wish to switch to a different browser and check and see if you can access the website then. Otherwise, you can try reinstalling Chrome and seeing if that works. Please let us know if either of those options work! ^JD","You may wish to switch to a different browser and check and see if you can access the website then. Otherwise, you can try reinstalling Chrome and seeing if that works. Please let us know if either of those options work!",,AmazonHelp,Fri Nov 24 18:11:33 +0000 2017,Fri Nov 24 18:14:41 +0000 2017
158748,158747,@AmazonHelp is https://t.co/J02ThIrmdd down? Was looking at the Echoes but now none of your pages are loading :(,is https://t.co/J02ThIrmdd down? Was looking at the Echoes but now none of your pages are loading :(,@152494 Everything looks fine on our end. Are you receiving an error message? ^TR,Everything looks fine on our end. Are you receiving an error message?,,AmazonHelp,Fri Nov 24 17:40:02 +0000 2017,Fri Nov 24 17:44:00 +0000 2017
158750,158749,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service@amazonIN @118702 :. Any comments on this? https://t.co/jNwlKxJ4SK,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service :. Any comments on this? https://t.co/jNwlKxJ4SK,"@152495 We're sorry to know about your experience with our logistics. We've responded to your concern here: https://t.co/vQZV5OtWbw Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^SV","We're sorry to know about your experience with our logistics. We've responded to your concern here: https://t.co/vQZV5OtWbw Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.",https://t.co/vQZV5OtWbw,AmazonHelp,Fri Nov 24 17:48:11 +0000 2017,Fri Nov 24 17:59:28 +0000 2017
158755,158753,"Seriously @115830 I ordered a tiny little screwdriver for my laptop and it comes in this gigantic package. Is there really any need? Could have gone in a little padded envelope. Not v enviro friendly. Then again, it’s probs something to do with tax #wastage https://t.co/oJA40SNLOA","Seriously I ordered a tiny little screwdriver for my laptop and it comes in this gigantic package. Is there really any need? Could have gone in a little padded envelope. Not v enviro friendly. Then again, it’s probs something to do with tax #wastage https://t.co/oJA40SNLOA","@152496 Thanks for letting us know. We'd like to get the order details, please submit your feedback here too: https://t.co/TF6F6iPoQn ^MG","Thanks for letting us know. We'd like to get the order details, please submit your feedback here too: https://t.co/TF6F6iPoQn",https://t.co/TF6F6iPoQn,AmazonHelp,Fri Nov 24 17:54:26 +0000 2017,Fri Nov 24 17:59:28 +0000 2017
158758,158756,"@AmazonHelp No, none of that seems relevant. The remote works most of the time. I suspect the Fire TV Stick itself is to blame—possibly threading, event listening, and/or event handling problems. Possibly something blocking whatever thread handles remote input.","No, none of that seems relevant. The remote works most of the time. I suspect the Fire TV Stick itself is to blame—possibly threading, event listening, and/or event handling problems. Possibly something blocking whatever thread handles remote input.","@152497 We'd like to try some real time troubleshooting with you. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC","We'd like to try some real time troubleshooting with you. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu",https://t.co/EKXRLsnxJu,AmazonHelp,Fri Nov 24 17:52:36 +0000 2017,Fri Nov 24 17:58:37 +0000 2017
158760,158759,"My Fire TV Stick seems to become unresponsive to remote control interactions less frequently with the replacement remote that @115821 sent me, but it definitely still happens. #UI #UIFail #UX #UXFail #AmazonFail","My Fire TV Stick seems to become unresponsive to remote control interactions less frequently with the replacement remote that sent me, but it definitely still happens. #UI #UIFail #UX #UXFail #AmazonFail",@152497 Thank you for bringing this to our attention; we'd like to help you as best as we can! Have you tried the following troubleshooting steps as a starting point: https://t.co/jEKW78waJ4? ^WM,Thank you for bringing this to our attention; we'd like to help you as best as we can! Have you tried the following troubleshooting steps as a starting point: https://t.co/jEKW78waJ4?,https://t.co/jEKW78waJ4,AmazonHelp,Fri Nov 24 17:39:43 +0000 2017,Fri Nov 24 17:43:31 +0000 2017
158750,158751,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service@amazonIN @118702 :. Any comments on this? https://t.co/jNwlKxJ4SK,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service :. Any comments on this? https://t.co/jNwlKxJ4SK,"@152495 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV","Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2)",,AmazonHelp,Fri Nov 24 17:48:11 +0000 2017,Fri Nov 24 17:58:07 +0000 2017
158750,158752,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service@amazonIN @118702 :. Any comments on this? https://t.co/jNwlKxJ4SK,Cancelled last two orders from amazon.in as it failed to reach me on time. No tracking update in last 48 hours.Pathetic Service :. Any comments on this? https://t.co/jNwlKxJ4SK,@152495 Apologies for the hassle with our logistics. We never intended this experience. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. (1/2) ^SV,Apologies for the hassle with our logistics. We never intended this experience. Please share your details here: https://t.co/GIJyeYqKE0 I'll reach out to you with further assistance. (1/2),https://t.co/GIJyeYqKE0,AmazonHelp,Fri Nov 24 17:48:11 +0000 2017,Fri Nov 24 17:58:00 +0000 2017
158761,158762,@AmazonHelp I don't think sharing information is necessary..I have cancelled the order.,I don't think sharing information is necessary..I have cancelled the order.,"@152495 I'm sorry for the disappointing experience, Karthik. I'll be sure to forward this as a feedback to out team internally. ^MK","I'm sorry for the disappointing experience, Karthik. I'll be sure to forward this as a feedback to out team internally.",,AmazonHelp,Fri Nov 24 19:52:56 +0000 2017,Fri Nov 24 20:00:42 +0000 2017
158765,158763,"@115850 my order num 406-8703515-0329161 dtd 16nov2017, instead of getting to me, it is roaming whole country, as I cancelled too but no any update, kindly solve this","my order num 406-8703515-0329161 dtd 16nov2017, instead of getting to me, it is roaming whole country, as I cancelled too but no any update, kindly solve this","@152498 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2) ^MO","Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)",,AmazonHelp,Fri Nov 24 17:31:47 +0000 2017,Fri Nov 24 17:57:29 +0000 2017
158765,158766,"@115850 my order num 406-8703515-0329161 dtd 16nov2017, instead of getting to me, it is roaming whole country, as I cancelled too but no any update, kindly solve this","my order num 406-8703515-0329161 dtd 16nov2017, instead of getting to me, it is roaming whole country, as I cancelled too but no any update, kindly solve this","@152498 We apologize for the miscommunication regarding your order. We'd like to have a closer look at it, kindly connect with us here: https://t.co/rS49hgaADF and we'll assist you accordingly. (1/2) ^MO","We apologize for the miscommunication regarding your order. We'd like to have a closer look at it, kindly connect with us here: https://t.co/rS49hgaADF and we'll assist you accordingly. (1/2)",https://t.co/rS49hgaADF,AmazonHelp,Fri Nov 24 17:31:47 +0000 2017,Fri Nov 24 17:57:29 +0000 2017
158770,158769,When you’ve been dreaming of your @115821 package all week and it finally arrives.. #heartbroken https://t.co/rKC1siHvgg,When you’ve been dreaming of your package all week and it finally arrives.. #heartbroken https://t.co/rKC1siHvgg,"@152499 Oh no! I'm sorry for the missing item. We would like to look into this in real time. Please reach out to us, via phone or chat, here: https://t.co/hApLpMlfHN. ^AL","Oh no! I'm sorry for the missing item. We would like to look into this in real time. Please reach out to us, via phone or chat, here: https://t.co/hApLpMlfHN.",https://t.co/hApLpMlfHN.,AmazonHelp,Fri Nov 24 17:52:28 +0000 2017,Fri Nov 24 17:56:01 +0000 2017
158773,158771,"I love how whenever you want to cancel or return am order from @115830 there is always an error and won't cancel it!!! 

Funny how when you spend money, or they take money from your account, they never seem to have a problem!!!","I love how whenever you want to cancel or return am order from there is always an error and won't cancel it!!! Funny how when you spend money, or they take money from your account, they never seem to have a problem!!!","@152500 Hello, Ryan! I'm sorry to hear if you're having issues w/ canceling or returning an order. Since we do not have account access to review ourselves, please elaborate on this, w/o personal info, as to if further assistance is needed so we can help where we can. ^TM","Hello, Ryan! I'm sorry to hear if you're having issues w/ canceling or returning an order. Since we do not have account access to review ourselves, please elaborate on this, w/o personal info, as to if further assistance is needed so we can help where we can.",,AmazonHelp,Fri Nov 24 17:38:11 +0000 2017,Fri Nov 24 17:55:28 +0000 2017
158772,158774,@AmazonHelp I want to cancel an order...... Your app or website will not allow it and just states there's an error. I want to cancel the order before it dispatches! Apparently I can't!,I want to cancel an order...... Your app or website will not allow it and just states there's an error. I want to cancel the order before it dispatches! Apparently I can't!,@152500 I am sorry for the frustration! Let's get you with a representative to see what options we have to get your order cancelled: https://t.co/JzP7hlA23B ^DJ,I am sorry for the frustration! Let's get you with a representative to see what options we have to get your order cancelled: https://t.co/JzP7hlA23B,https://t.co/JzP7hlA23B,AmazonHelp,Fri Nov 24 17:56:55 +0000 2017,Fri Nov 24 19:28:32 +0000 2017
158776,158775,@115821 @AmazonHelp I got a gift card can of https://t.co/TxfRRfvKgb  can I get it converted to same amount to @115850 @115851,I got a gift card can of https://t.co/TxfRRfvKgb can I get it converted to same amount to,"@152501 I understand your concern about the gift card transfer. As our websites operate independently, we wouldn't be able to transfer the gift card from https://t.co/nUUp5MLhYl to Amazon.in. Appreciate your understanding. ^SV","I understand your concern about the gift card transfer. As our websites operate independently, we wouldn't be able to transfer the gift card from https://t.co/nUUp5MLhYl to Amazon.in. Appreciate your understanding.",https://t.co/nUUp5MLhYl,AmazonHelp,Fri Nov 24 17:37:45 +0000 2017,Fri Nov 24 17:54:00 +0000 2017
158786,158784,I tried to order a game to be delivered next day with Prime @ 5:10PM Friday - I have to wait until Monday?!?! @115821 @115830 @AmazonHelp https://t.co/XKqiOHvz6c,I tried to order a game to be delivered next day with Prime @ 5:10PM Friday - I have to wait until Monday?!?! https://t.co/XKqiOHvz6c,"@152504 I understand your frustration. Prime shipping refers to the transit time, in business days, once the item has shipped: https://t.co/XdoLFopApy Hope this helps! Keep us updated on the arrival! ^SC","I understand your frustration. Prime shipping refers to the transit time, in business days, once the item has shipped: https://t.co/XdoLFopApy Hope this helps! Keep us updated on the arrival!",https://t.co/XdoLFopApy,AmazonHelp,Fri Nov 24 17:43:04 +0000 2017,Fri Nov 24 17:53:00 +0000 2017
158793,158790,"@AmazonHelp I just got a new @152505 E65-E3 4K HDR tv and have been trying to find The Grand Tour in 4K, but each time it only shows 1080. Any way to find it in 4k? I am able to see a few Amazon original movies in 4K but no grand tour.","I just got a new E65-E3 4K HDR tv and have been trying to find The Grand Tour in 4K, but each time it only shows 1080. Any way to find it in 4k? I am able to see a few Amazon original movies in 4K but no grand tour.","@130596 Hi, Travis! To better assist you, could you please tell us how you're trying to watch the show? The Amazon Video app in the TV, an Amazon FireTV device, Roku, etc.? ^RB","Hi, Travis! To better assist you, could you please tell us how you're trying to watch the show? The Amazon Video app in the TV, an Amazon FireTV device, Roku, etc.?",,AmazonHelp,Fri Nov 24 17:43:33 +0000 2017,Fri Nov 24 17:52:32 +0000 2017
122724,158794,"@AmazonHelp Dear Mohammad pls have courtsey to at least speak to the customer,your messages have no value","Dear Mohammad pls have courtsey to at least speak to the customer,your messages have no value","@143382 I get your concern, Jay. Kindly reply to the correspondence sent by our team. We will definitely review the situation. ^VH","I get your concern, Jay. Kindly reply to the correspondence sent by our team. We will definitely review the situation.",,AmazonHelp,Fri Nov 24 17:18:04 +0000 2017,Fri Nov 24 17:51:31 +0000 2017
158795,158796,"@AmazonHelp Dear Amazon I have replied 10h back,it seems you don't check","Dear Amazon I have replied 10h back,it seems you don't check",@143382 We have emailed you regarding your issue.  Request you to check and reply for further assistance. ^SD,We have emailed you regarding your issue. Request you to check and reply for further assistance.,,AmazonHelp,Sat Nov 25 00:08:24 +0000 2017,Sat Nov 25 00:24:35 +0000 2017
158798,158799,"@AmazonHelp Request give me address of delivery service I will get it collected in Jhansi,I am fed up now","Request give me address of delivery service I will get it collected in Jhansi,I am fed up now","@143382 I'm sorry for the stretch. As requested earlier, please respond to the email received from our (social media) team so that we can assist you further. ^SD","I'm sorry for the stretch. As requested earlier, please respond to the email received from our (social media) team so that we can assist you further.",,AmazonHelp,Sat Nov 25 00:45:24 +0000 2017,Sat Nov 25 01:00:00 +0000 2017
158800,158801,"@AmazonHelp It seems it's a robot,you don't even read my earlier tweets","It seems it's a robot,you don't even read my earlier tweets",@143382 I get your concern. We will not be able to access your account directly over social platform. Request you to reply to the correspondence received and we will help you further. ^SD,I get your concern. We will not be able to access your account directly over social platform. Request you to reply to the correspondence received and we will help you further.,,AmazonHelp,Sat Nov 25 01:04:28 +0000 2017,Sat Nov 25 01:24:00 +0000 2017
158806,158804,FINALLLYYYY ITS COMUNG TUESDAY I ORDERED IN OCTORBER @115850 BHAGWAAN KE GHAR ME DER HAI PER ANDHER NHI LMAO https://t.co/dSCNWvurL2,FINALLLYYYY ITS COMUNG TUESDAY I ORDERED IN OCTORBER BHAGWAAN KE GHAR ME DER HAI PER ANDHER NHI LMAO https://t.co/dSCNWvurL2,"@152506 The stretch with the dispatch &amp; delivery date is long, is there any unexpected delay? Keep us posted. ^MJ","The stretch with the dispatch & delivery date is long, is there any unexpected delay? Keep us posted.",,AmazonHelp,Fri Nov 24 17:26:36 +0000 2017,Fri Nov 24 17:51:00 +0000 2017
158808,158807,@AmazonHelp i'm trying to buy assassin's creed origins for the ps4 on @115821 and it just refuses to add it to my cart? it says it's in stock. what gives??,i'm trying to buy assassin's creed origins for the ps4 on and it just refuses to add it to my cart? it says it's in stock. what gives??,@152507 Hmm... It looks like the item is only available from sellers other than https://t.co/nUUp5MLhYl. Could you try refreshing the page to see if your options change? ^MJ,Hmm... It looks like the item is only available from sellers other than https://t.co/nUUp5MLhYl. Could you try refreshing the page to see if your options change?,https://t.co/nUUp5MLhYl.,AmazonHelp,Fri Nov 24 17:33:26 +0000 2017,Fri Nov 24 17:49:44 +0000 2017
158811,158809,@AmazonHelp I did drop the details here I think. It's such a simple task to provide proper browsing categories for the books. Why is it not happening?,I did drop the details here I think. It's such a simple task to provide proper browsing categories for the books. Why is it not happening?,"@152508 If you've shared the details in the link provided earlier, you should've received a correspondence by now here : https://t.co/DTSNmGldJf . Please check. ^SD","If you've shared the details in the link provided earlier, you should've received a correspondence by now here : https://t.co/DTSNmGldJf . Please check.",https://t.co/DTSNmGldJf,AmazonHelp,Fri Nov 24 17:02:22 +0000 2017,Fri Nov 24 17:49:14 +0000 2017
158813,158812,@AmazonHelp I did send another email and was directed to Authors central. I sent an email there too. Where else should I go now?,I did send another email and was directed to Authors central. I sent an email there too. Where else should I go now?,"@152508 We apologize for the hassle. We'd like to make this right for you. Kindly, drop your details here: https://t.co/beaaDlIL5C and we'll get in touch with you soon. ^BV","We apologize for the hassle. We'd like to make this right for you. Kindly, drop your details here: https://t.co/beaaDlIL5C and we'll get in touch with you soon.",https://t.co/beaaDlIL5C,AmazonHelp,Wed Nov 22 10:26:28 +0000 2017,Wed Nov 22 10:48:30 +0000 2017
158815,158814,@115850 this is still pending. How long does it take to correct browsing  categories? Please do the needful for both the books. It's done on @115821 @AmazonHelp thank you. https://t.co/OFW9R2nndM,this is still pending. How long does it take to correct browsing categories? Please do the needful for both the books. It's done on thank you. https://t.co/OFW9R2nndM,"@152508 Sorry to hear that your issue is still unresolved. If you've dropped an email to our support team, I expect your issue is currently being looked upon by us. However, if your concern is still bothering you, feel free to reach us back. ^HS","Sorry to hear that your issue is still unresolved. If you've dropped an email to our support team, I expect your issue is currently being looked upon by us. However, if your concern is still bothering you, feel free to reach us back.",,AmazonHelp,Wed Nov 22 09:46:02 +0000 2017,Wed Nov 22 10:01:04 +0000 2017
158818,158816,"@AmazonHelp @115850 
You can't stop me from giving genuine review. You charged me more than MRP of this product and now not allowing me to put genuine review. 

Then how buyers will know the reality of your site when reviews are selective? https://t.co/vIUFnAgjRG",You can't stop me from giving genuine review. You charged me more than MRP of this product and now not allowing me to put genuine review. Then how buyers will know the reality of your site when reviews are selective? https://t.co/vIUFnAgjRG,"@152509 Sorry for the trouble, Amit. If a review doesn't meet the guidelines as mentioned here: https://t.co/qTq45QY7Np it'll not be posted. Appreciate your understanding. ^KA","Sorry for the trouble, Amit. If a review doesn't meet the guidelines as mentioned here: https://t.co/qTq45QY7Np it'll not be posted. Appreciate your understanding.",https://t.co/qTq45QY7Np,AmazonHelp,Fri Nov 24 17:04:02 +0000 2017,Fri Nov 24 17:49:12 +0000 2017
158817,158819,@AmazonHelp So reviews which are in your favour will only get posted then whats the benefit of reviews?,So reviews which are in your favour will only get posted then whats the benefit of reviews?,@152509 If you follow the review guidelines mentioned in the link provided earlier. I'm sure you would be able to post a review then. ^VM,If you follow the review guidelines mentioned in the link provided earlier. I'm sure you would be able to post a review then.,,AmazonHelp,Sat Nov 25 04:14:15 +0000 2017,Sat Nov 25 04:36:00 +0000 2017
158822,158820,@115850 How could I not laugh at this.. 😑😑😑 https://t.co/4JypSZ27kX,How could I not laugh at this.. 😑😑😑 https://t.co/4JypSZ27kX,"@152510 I’m extremely sorry about this experience, Kiran. We never wanted you to face such an inconvenience. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^MK","I’m extremely sorry about this experience, Kiran. We never wanted you to face such an inconvenience. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this.",https://t.co/TdDksLo6Mf,AmazonHelp,Fri Nov 24 17:28:11 +0000 2017,Fri Nov 24 17:49:00 +0000 2017
158821,158823,@AmazonHelp Done. Please make sure you show and sell the same material...,Done. Please make sure you show and sell the same material...,@152510 Sure thing! I've noted your comments and will be sure to forward this as a feedback internally. ^MP,Sure thing! I've noted your comments and will be sure to forward this as a feedback internally.,,AmazonHelp,Fri Nov 24 17:52:45 +0000 2017,Fri Nov 24 18:16:54 +0000 2017
158825,158824,"@115850 of late I’ve shopped a whole lot for a special occasion, thanks for the awesome experience of great products and timely delivery!","of late I’ve shopped a whole lot for a special occasion, thanks for the awesome experience of great products and timely delivery!",@152511 Thanks for the heads up. We are glad to hear about your exciting experience regarding your orders. ^VH,Thanks for the heads up. We are glad to hear about your exciting experience regarding your orders.,,AmazonHelp,Fri Nov 24 17:20:54 +0000 2017,Fri Nov 24 17:48:30 +0000 2017
158827,158826,@115850 What happened @115850 where is my shipment??,What happened where is my shipment??,"@152512 I understand your concerned about the delivery of your order. We ship &amp; deliver to meet the estimates shared with you. Could you please confirm, if we've missed the estimates shared with you? We'll help you further. ^SV","I understand your concerned about the delivery of your order. We ship & deliver to meet the estimates shared with you. Could you please confirm, if we've missed the estimates shared with you? We'll help you further.",,AmazonHelp,Fri Nov 24 17:30:53 +0000 2017,Fri Nov 24 17:48:00 +0000 2017
158831,158830,@115850 I cant geat which i order from it,I cant geat which i order from it,"@152513 I wasn't able to comprehend your concern, Chetan. I would like you to elaborate so that we can help you accordingly. ^MK","I wasn't able to comprehend your concern, Chetan. I would like you to elaborate so that we can help you accordingly.",,AmazonHelp,Fri Nov 24 17:21:33 +0000 2017,Fri Nov 24 17:47:06 +0000 2017
158860,158858,@115821 my wife and I have two separate deliveries that show as delivered to the mail room. We don’t have a mail room. Carrier was amazon. Please advise.,my wife and I have two separate deliveries that show as delivered to the mail room. We don’t have a mail room. Carrier was amazon. Please advise.,"@152515 I'm sorry to hear this! We'd like to help out, and look further into this. In order for us to do so, please provide details here: https://t.co/CMrci4LPLq. ^WJ","I'm sorry to hear this! We'd like to help out, and look further into this. In order for us to do so, please provide details here: https://t.co/CMrci4LPLq.",https://t.co/CMrci4LPLq.,AmazonHelp,Fri Nov 24 17:44:10 +0000 2017,Fri Nov 24 17:47:00 +0000 2017
158862,158861,@115850 what's the best email address to contact you on regarding an order please,what's the best email address to contact you on regarding an order please,@152516 II understand you want to get in touch with us. You may contact us from here: https://t.co/rS49hgaADF and we'll assist you accordingly. ^VH,II understand you want to get in touch with us. You may contact us from here: https://t.co/rS49hgaADF and we'll assist you accordingly.,https://t.co/rS49hgaADF,AmazonHelp,Fri Nov 24 17:27:17 +0000 2017,Fri Nov 24 17:46:31 +0000 2017
